7624,Xelaev18012905m.g,dmd.1.L,DMD.1
7625,Xelaev18012906m.g,Xelaev18012906m.g,Xelaev18012906m.g
7626,Xelaev18012907m.g,tab3.L,MAP3K7IP3
7627,Xelaev18012908m.g,loc100495307.L,CYLD
7628,Xelaev18012909m.g,gk.L,GK
7629,Xelaev18012910m.g,cxorf21.L,CXORF21
7630,Xelaev18012911m.g,prrg1.L,PRRG1
7631,Xelaev18012912m.g,xk.L,XK
7632,Xelaev18012913m.g,cybb.L,CYBB
7633,Xelaev18012914m.g,sh3rf3.L,SH3RF3
7634,Xelaev18012915m.g,Xetrov90005801m.L,SH3RF3
7635,Xelaev18012916m.g,edar.L,EDAR
7636,Xelaev18012917m.g,ccdc138.L,CCDC138
7637,Xelaev18012918m.g,ranbp2.L,RANBP2
7638,Xelaev18012919m.g,lims1.L,PINCH-1
7639,Xelaev18012920m.g,Xelaev18012920m.g,Xelaev18012920m.g
7640,Xelaev18012921m.g,slc5a7.L,SLC5A7
7641,Xelaev18012922m.g,Xelaev18012922m.g,Xelaev18012922m.g
7642,Xelaev18012923m.g,Xelaev18012923m.g,Xelaev18012923m.g
7643,Xelaev18012924m.g,st6gal2.L,ST6GAL2
7644,Xelaev18012925m.g,Xelaev18012925m.g,Xelaev18012925m.g
7645,Xelaev18012926m.g,loc100490436.L,TMTOPN2
7646,Xelaev18012927m.g,Xelaev18012927m.g,Xelaev18012927m.g
7647,Xelaev18012928m.g,uxs1.L,UXS1
7648,Xelaev18012929m.g,c2orf40.L,C2ORF40
7649,Xelaev18012930m.g,loc101731328.L,OTOS
7650,Xelaev18012931m.g,nck2.L,LOC398861
7651,Xelaev18012932m.g,chst10-like.L,CHST10
7652,Xelaev18012934m.g,Xelaev18012934m.g,NMS
7653,Xelaev18012935m.g,pdcl3.L,PDCL3
7654,Xelaev18012936m.g,Xelaev18012936m.g,Xelaev18012936m.g
7655,Xelaev18012937m.g,npas2.L,NPAS2
7656,Xelaev18012938m.g,Xelaev18012938m.g,RPL31
7657,Xelaev18012939m.g,tbc1d8.L,TBC1D8
7658,Xelaev18012940m.g,cnot11.L,CNOT11
7659,Xelaev18012941m.g,rnf149.L,RNF149
7660,Xelaev18012942m.g,Xelaev18012942m.g,Xelaev18012942m.g
7661,Xelaev18012943m.g,creg2.L,CREG2
7662,Xelaev18012944m.g,map4k4-like.L,MAP4K4
7663,Xelaev18012945m.g,Xelaev18012945m.g,IL1R1
7664,Xelaev18012946m.g,Xelaev18012946m.g,IL1R1
7665,Xelaev18012947m.g,il1r2.L,IL1R2
7666,Xelaev18012948m.g,loc100490253.L,loc100490253.L
7667,Xelaev18012949m.g,il18r1.L,IL18R1
7668,Xelaev18012950m.g,loc100491382.L,IL18R1
7669,Xelaev18012951m.g,il18rap.L,IL18RAP
7670,Xelaev18012952m.g,slc9a2.L,SLC9A4
7671,Xelaev18012953m.g,Xelaev18012953m.g,SLC9A2
7672,Xelaev18012954m.g,Xelaev18012954m.g,Xelaev18012954m.g
7673,Xelaev18012955m.g,mfsd9.L,MFSD9
7674,Xelaev18012956m.g,Xelaev18012956m.g,Xelaev18012956m.g
7675,Xelaev18012957m.g,tmem182.L,TMEM182
7676,Xelaev18012958m.g,Xelaev18012958m.g,Xelaev18012958m.g
7677,Xelaev18012959m.g,pou3f3.L,POU3F3
7678,Xelaev18012960m.g,Xelaev18012960m.g,Xelaev18012960m.g
7679,Xelaev18012963m.g,mrps9.L,MRPS9
7680,Xelaev18012964m.g,gpr45.L,LPAR-A
7681,Xelaev18012965m.g,tgfbrap1.L,TGFBRAP1
7682,Xelaev18012966m.g,c2orf49.L,C2ORF49
7683,Xelaev18012967m.g,Xelaev18012967m.g,Xelaev18012967m.g
7684,Xelaev18012968m.g,fhl2.L,FHL2
7685,Xelaev18012969m.g,dph3.L,DPH3
7686,Xelaev18012970m.g,sept10.L,LOC495165
7687,Xelaev18012971m.g,sowahc.L,SOWAHC
7688,Xelaev18012972m.g,Xelaev18012972m.g,Xelaev18012972m.g
7689,Xelaev18012973m.g,champ1.L,CHAMP1
7690,Xelaev18012974m.g,loc100145255.L,LOC100145255
7691,Xelaev18012975m.g,upf3a.L,UPF3A
7692,Xelaev18012976m.g,cdc16.L,CDC16
7693,Xelaev18012977m.g,c17orf105.L,TNEU001N23.1-001
7694,Xelaev18012978m.g,rasa3.L,RASA3
7695,Xelaev18012980m.g,Xelaev18012980m.g,Xelaev18012980m.g
7696,Xelaev18012981m.g,gas6.L,GAS6
7697,Xelaev18012982m.g,tmem255b.L,TMEM255B
7698,Xelaev18012983m.g,Xelaev18012983m.g,Xelaev18012983m.g
7699,Xelaev18012984m.g,loc100493338.L,LOC493747
7700,Xelaev18012985m.g,lonrf2.L,LONRF2
7701,Xelaev18012986m.g,aff3-like.1.L,AFF3
7702,Xelaev18012987m.g,aff3-like.2.L,AFF3
7703,Xelaev18012988m.g,rev1.L,REV1
7704,Xelaev18012989m.g,eif5b.L,EIF5B
7705,Xelaev18012990m.g,Xelaev18012990m.g,Xelaev18012990m.g
7706,Xelaev18012991m.g,Xetrov90014583m.L,Xetrov90014583m.L
7707,Xelaev18012992m.g,tm2d3-like.L,TM2D3
7708,Xelaev18012993m.g,txndc9.L,TXNDC9
7709,Xelaev18012994m.g,lyg2.L,LYG2
7710,Xelaev18012995m.g,mitd1.L,MITD1
7711,Xelaev18012996m.g,loc100493828.L,ABCC5
7712,Xelaev18012997m.g,lipt1.L,LIPT1
7713,Xelaev18012998m.g,tsga10.L,LOC398577
7714,Xelaev18012999m.g,kiaa1211l.L,KIAA1211L
7715,Xelaev18013000m.g,mgat4b.L,MGAT4A
7716,Xelaev18013001m.g,unc50.L,UNC50-A
7717,Xelaev18013002m.g,coa5.L,COA5
7718,Xelaev18013004m.g,inpp4a.L,INPP4A
7719,Xelaev18013005m.g,Xelaev18013005m.g,Xelaev18013005m.g
7720,Xelaev18013006m.g,loc734042.L,TGAS057P14.1-001
7721,Xelaev18013007m.g,tmem131.L,TMEM131
7722,Xelaev18013008m.g,vwa3b.L,VWA3B
7723,Xelaev18013009m.g,cnga3.L,CNGA3
7724,Xelaev18013010m.g,Xetrov90005895m.L,Xetrov90005895m.L
7725,Xelaev18013011m.g,ube3a.L,UBE3A
7726,Xelaev18013012m.g,Xelaev18013012m.g,Xelaev18013012m.g
7727,Xelaev18013013m.g,atp10a.L,ATP10A
7728,Xelaev18013014m.g,gabrb3.L,GABRB3
7729,Xelaev18013015m.g,gabra5-like.L,GABRA5
7730,Xelaev18013016m.g,gabrg3.L,GABRG3
7731,Xelaev18013019m.g,oca2.L,OCA2
7732,Xelaev18013020m.g,Xelaev18013020m.g,Xelaev18013020m.g
7733,Xelaev18013021m.g,herc2.L,HERC2
7734,Xelaev18013023m.g,nipa1.L,NIPA1
7735,Xelaev18013024m.g,nipa2.L,LOC398554
7736,Xelaev18013025m.g,cyfip1.L,CYFIP1
7737,Xelaev18013026m.g,loc101734809.L,FNDC9
7738,Xelaev18013027m.g,tubgcp5.L,TUBGCP5
7739,Xelaev18013028m.g,chst7.L,LOC733297
7740,Xelaev18013029m.g,slc9a7.L,SLC9A7
7741,Xelaev18013030m.g,Xelaev18013030m.g,Xelaev18013030m.g
7742,Xelaev18013031m.g,Xelaev18013031m.g,Xelaev18013031m.g
7743,Xelaev18013032m.g,rp2.L,RP2
7744,Xelaev18013033m.g,jade3.L,JADE3
7745,Xelaev18013034m.g,rgn.L,RGN
7746,Xelaev18013036m.g,plcxd1.L,PLCXD1
7747,Xelaev18013037m.g,loc100486952-like.L,loc100486952-like.L
7748,Xelaev18013038m.g,loc100486631.L,STAG2
7749,Xelaev18013039m.g,ppp2r3b.L,LOC398610
7750,Xelaev18013040m.g,Xelaev18013040m.g,Xelaev18013040m.g
7751,Xelaev18013041m.g,shox.L,SHOX
7752,Xelaev18013042m.g,grk1.L,LOC733223
7753,Xelaev18013043m.g,atp4b.L,ATP4B
7754,Xelaev18013044m.g,tfdp1.L,TFDP1
7755,Xelaev18013046m.g,tmco3.L,TMCO3
7756,Xelaev18013047m.g,dcun1d2.L,DCUN1D2
7757,Xelaev18013048m.g,adprhl1.L,ADPRHL1
7758,Xelaev18013049m.g,grtp1.L,GRTP1
7759,Xelaev18013050m.g,Xelaev18013050m.g,LOC100493742
7760,Xelaev18013051m.g,lamp1.L,LAMP1
7761,Xelaev18013053m.g,cul4a.L,CUL4A
7762,Xelaev18013054m.g,pcid2.L,PCID2
7763,Xelaev18013055m.g,proz.L,PROZ
7764,Xelaev18013056m.g,f10.L,F10
7765,Xelaev18013057m.g,mcf2l.L,MCF2L
7766,Xelaev18013060m.g,atp11a.L,ATP11A
7767,Xelaev18013061m.g,tubgcp3.L,TUBGCP3
7768,Xelaev18013062m.g,sox1.L,SOX1
7769,Xelaev18013063m.g,arhgef7.L,ARHGEF7
7770,Xelaev18013064m.g,Xelaev18013064m.g,Xelaev18013064m.g
7771,Xelaev18013065m.g,ankrd10.L,ANKRD10
7772,Xelaev18013066m.g,ing1.L,ING1
7773,Xelaev18013067m.g,cars2.L,CARS2
7774,Xelaev18013068m.g,carkd.L,NAXD
7775,Xelaev18013069m.g,rab20.L,MGC84213
7776,Xelaev18013070m.g,col4a2.L,COL4A2
7777,Xelaev18013071m.g,col4a1.L,COL4A1
7778,Xelaev18013072m.g,Xelaev18013072m.g,Xelaev18013072m.g
7779,Xelaev18013073m.g,loc100498409-like.L,IRS2
7780,Xelaev18013074m.g,myo16.L,MYO16
7781,Xelaev18013076m.g,tnfsf13b.L,TNFSF13B
7782,Xelaev18013077m.g,abhd13.L,ABHD13
7783,Xelaev18013078m.g,lig4.L,LIG4
7784,Xelaev18013079m.g,fam155a.L,FAM155A
7785,Xelaev18013080m.g,Xelaev18013080m.g,FAM155A
7786,Xelaev18013081m.g,arglu1.L,ARGLU1
7787,Xelaev18013082m.g,efnb2.L,EFNB2
7788,Xelaev18013084m.g,Xelaev18013084m.g,Xelaev18013084m.g
7789,Xelaev18013085m.g,Xelaev18013085m.g,Xelaev18013085m.g
7790,Xelaev18013086m.g,Xelaev18013086m.g,Xelaev18013086m.g
7791,Xelaev18013087m.g,Xelaev18013087m.g,Xelaev18013087m.g
7792,Xelaev18013088m.g,Xelaev18013088m.g,Xelaev18013088m.g
7793,Xelaev18013089m.g,Xelaev18013089m.g,Xelaev18013089m.g
7794,Xelaev18013090m.g,Xelaev18013090m.g,Xelaev18013090m.g
7795,Xelaev18013092m.g,slc10a2.L,SLC10A2
7796,Xelaev18013093m.g,loc100498575.L,SLC10A2
7797,Xelaev18013094m.g,c3orf17.L,NEPRO
7798,Xelaev18013095m.g,tex30.L,TEX30
7799,Xelaev18013096m.g,kdelc1.L,KDELC1
7800,Xelaev18013097m.g,bivm.L,BIVM
7801,Xelaev18013098m.g,MGC75760.L,MGC75760
7802,Xelaev18013099m.g,ercc5.L,ERCC5
7803,Xelaev18013100m.g,loc100485374-like.L,METTL21EP
7804,Xelaev18013101m.g,mettl21c.L,METTL21C
7805,Xelaev18013102m.g,tpp2.L,TPP2
7806,Xelaev18013103m.g,Xelaev18013103m.g,Xelaev18013103m.g
7807,Xelaev18013104m.g,fgf14.L,FGF14
7808,Xelaev18013105m.g,Xelaev18013105m.g,Xelaev18013105m.g
7809,Xelaev18013106m.g,Xelaev18013106m.g,Xelaev18013106m.g
7810,Xelaev18013107m.g,itgbl1.L,ITGBL1
7811,Xelaev18013108m.g,Xelaev18013108m.g,Xelaev18013108m.g
7812,Xelaev18013109m.g,nalcn.L,NALCN
7813,Xelaev18013110m.g,tmtc4.L,TMTC4
7814,Xelaev18013111m.g,pcca.L,PCCA
7815,Xelaev18013112m.g,Xelaev18013112m.g,Xelaev18013112m.g
7816,Xelaev18013113m.g,Xelaev18013113m.g,Xelaev18013113m.g
7817,Xelaev18013114m.g,zic2.L,ZIC2-A
7818,Xelaev18013115m.g,Xelaev18013115m.g,Xelaev18013115m.g
7819,Xelaev18013116m.g,Xelaev18013116m.g,Xelaev18013116m.g
7820,Xelaev18013117m.g,zic5.L,ZIC5
7821,Xelaev18013118m.g,Xelaev18013118m.g,Xelaev18013118m.g
7822,Xelaev18013119m.g,Xelaev18013119m.g,Xelaev18013119m.g
7823,Xelaev18013120m.g,clybl.L,CLYBL
7824,Xelaev18013121m.g,Xelaev18013121m.g,Xelaev18013121m.g
7825,Xelaev18013122m.g,tm9sf2.L,TM9SF2
7826,Xelaev18013123m.g,Xelaev18013123m.g,LOC101731463
7827,Xelaev18013124m.g,ubac2.L,UBAC2
7828,Xelaev18013125m.g,gpr183.L,LOC101731463
7829,Xelaev18013126m.g,gpr18.L,GPR18
7830,Xelaev18013127m.g,dock9.L,DOCK9
7831,Xelaev18013128m.g,slc15a1.L,LOC100145353
7832,Xelaev18013129m.g,stk24.L,STK24
7833,Xelaev18013130m.g,farp1-like.L,FARP1
7834,Xelaev18013131m.g,Xetrov90006020m.L,FARP1
7835,Xelaev18013132m.g,ipo5.L,IPO5
7836,Xelaev18013133m.g,rap2a.L,RAP2A
7837,Xelaev18013134m.g,mbnl2.L,MBNL2
7838,Xelaev18013135m.g,loc101730464.L,PRKCQ
7839,Xelaev18013136m.g,hs6st3-like.L,HS6ST3
7840,Xelaev18013137m.g,Xetrov90006027m.L,HS6ST3
7841,Xelaev18013138m.g,uggt2.L,UGGT2
7842,Xelaev18013139m.g,dnajc3.L,DNAJC3
7843,Xelaev18013140m.g,dzip1.L,DZIP1
7844,Xelaev18013142m.g,Xelaev18013142m.g,Xelaev18013142m.g
7845,Xelaev18013143m.g,cldn10.L,CLDN10
7846,Xelaev18013144m.g,abcc4.L,ABCC4
7847,Xelaev18013145m.g,Xelaev18013145m.g,Xelaev18013145m.g
7848,Xelaev18013146m.g,Xelaev18013146m.g,Xelaev18013146m.g
7849,Xelaev18013147m.g,Xelaev18013147m.g,Xelaev18013147m.g
7850,Xelaev18013148m.g,sox21.L,SOX21
7851,Xelaev18013149m.g,Xetrov90006037m.L,Xetrov90006037m.L
7852,Xelaev18013150m.g,gpr180.L,GPR180
7853,Xelaev18013151m.g,tgds.L,TGDS
7854,Xelaev18013152m.g,dct.L,DCT
7855,Xelaev18013153m.g,gpc6.L,GPC6
7856,Xelaev18013154m.g,Xelaev18013154m.g,Xelaev18013154m.g
7857,Xelaev18013155m.g,Xelaev18013155m.g,Xelaev18013155m.g
7858,Xelaev18013156m.g,Xelaev18013156m.g,Xelaev18013156m.g
7859,Xelaev18013157m.g,Xelaev18013157m.g,Xelaev18013157m.g
7860,Xelaev18013158m.g,Xelaev18013158m.g,Xelaev18013158m.g
7861,Xelaev18013159m.g,Xelaev18013159m.g,Xelaev18013159m.g
7862,Xelaev18013161m.g,Xelaev18013161m.g,Xelaev18013161m.g
7863,Xelaev18013162m.g,slitrk5.L,SLITRK5
7864,Xelaev18013164m.g,Xelaev18013164m.g,Xelaev18013164m.g
7865,Xelaev18013165m.g,Xelaev18013165m.g,Xelaev18013165m.g
7866,Xelaev18013166m.g,slitrk6.L,SLITRK6
7867,Xelaev18013167m.g,slitrk1.L,SLITRK1
7868,Xelaev18013168m.g,Xelaev18013168m.g,Xelaev18013168m.g
7869,Xelaev18013169m.g,Xelaev18013169m.g,MEGS-A ALPHA
7870,Xelaev18013171m.g,spry2.L,LOC398232
7871,Xelaev18013172m.g,Xelaev18013172m.g,Xelaev18013172m.g
7872,Xelaev18013173m.g,Xelaev18013173m.g,Xelaev18013173m.g
7873,Xelaev18013174m.g,ndfip2.L,NDFIP2
7874,Xelaev18013176m.g,rbm26.L,MGC130644
7875,Xelaev18013177m.g,rnf219.L,LOC443579
7876,Xelaev18013178m.g,pou4f1.L,BRN3A
7877,Xelaev18013179m.g,ednrb.L,EDNRB
7878,Xelaev18013180m.g,loc101732275.L,SLAIN1
7879,Xelaev18013181m.g,Xelaev18013181m.g,Xelaev18013181m.g
7880,Xelaev18013182m.g,Xelaev18013182m.g,SCEL
7881,Xelaev18013183m.g,mycbp2.L,MYCBP2
7882,Xelaev18013184m.g,fbxl3.L,FBXL3
7883,Xelaev18013185m.g,Xetrov90017201m.L,ACRV1
7884,Xelaev18013187m.g,Xelaev18013187m.g,LHFPL3
7885,Xelaev18013188m.g,cln5.L,CLN5
7886,Xelaev18013189m.g,loc100490530.L,LOC100137677
7887,Xelaev18013190m.g,irg1.L,ACOD1
7888,Xelaev18013191m.g,kctd12.L,KCTD12
7889,Xelaev18013192m.g,lmo7.L,LMO7
7890,Xelaev18013193m.g,Xelaev18013193m.g,Xelaev18013193m.g
7891,Xelaev18013194m.g,Xelaev18013194m.g,Xelaev18013194m.g
7892,Xelaev18013195m.g,uchl3.L,UCHL3
7893,Xelaev18013196m.g,commd6.L,COMMD6
7894,Xelaev18013197m.g,tbc1d4.L,TBC1D4
7895,Xelaev18013198m.g,klf12.L,KLF12
7896,Xelaev18013199m.g,klf5.L,KLF5
7897,Xelaev18013200m.g,dis3.L,DIS3
7898,Xelaev18013201m.g,bora.L,BORA
7899,Xelaev18013202m.g,mzt1.L,MZT1
7900,Xelaev18013203m.g,Xelaev18013203m.g,Xelaev18013203m.g
7901,Xelaev18013204m.g,dach1.L,DACH1
7902,Xelaev18013205m.g,Xelaev18013205m.g,Xelaev18013205m.g
7903,Xelaev18013206m.g,Xelaev18013206m.g,Xelaev18013206m.g
7904,Xelaev18013207m.g,pcdh9.L,PCDH9
7905,Xelaev18013208m.g,Xelaev18013208m.g,Xelaev18013208m.g
7906,Xelaev18013209m.g,Xelaev18013209m.g,Xelaev18013209m.g
7907,Xelaev18013210m.g,Xelaev18013210m.g,RBM12B
7908,Xelaev18013211m.g,Xetrov90006091m.L,PCDH9
7909,Xelaev18013212m.g,Xelaev18013212m.g,Xelaev18013212m.g
7910,Xelaev18013213m.g,Xelaev18013213m.g,Xelaev18013213m.g
7911,Xelaev18013214m.g,mettl18.L,METTL18
7912,Xelaev18013216m.g,Xelaev18013216m.g,Xelaev18013216m.g
7913,Xelaev18013217m.g,pcdh20.L,PCDH20
7914,Xelaev18013218m.g,Xelaev18013218m.g,Xelaev18013218m.g
7915,Xelaev18013219m.g,tdrd3.L,TDRD3
7916,Xelaev18013220m.g,diaph3.L,DIAPH3
7917,Xelaev18013221m.g,Xetrov90003294m.L,Xetrov90003294m.L
7918,Xelaev18013222m.g,Xelaev18013222m.g,Xelaev18013222m.g
7919,Xelaev18013223m.g,pcdh17.L,PCDH17
7920,Xelaev18013225m.g,Xelaev18013225m.g,Xelaev18013225m.g
7921,Xelaev18013226m.g,Xelaev18013226m.g,Xelaev18013226m.g
7922,Xelaev18013227m.g,Xelaev18013227m.g,Xelaev18013227m.g
7923,Xelaev18013228m.g,pcdh8.2.L,PCDH8.2
7924,Xelaev18013229m.g,pcdh8.L,PCDH8
7925,Xelaev18013230m.g,Xelaev18013230m.g,Xelaev18013230m.g
7926,Xelaev18013231m.g,lect1.L,LECT1
7927,Xelaev18013232m.g,sugt1.L,SUGT1
7928,Xelaev18013233m.g,elf1.L,ELF1
7929,Xelaev18013235m.g,wbp4.L,LOC734007
7930,Xelaev18013236m.g,loc100485833.L,PIDD1
7931,Xelaev18013237m.g,kbtbd7.L,KBTBD7
7932,Xelaev18013238m.g,naa16-like.L,NAA16
7933,Xelaev18013239m.g,Xelaev18013239m.g,RGCC
7934,Xelaev18013240m.g,vwa8.L,VWA8
7935,Xelaev18013241m.g,Xelaev18013241m.g,Xelaev18013241m.g
7936,Xelaev18013242m.g,dgkh.L,DGKH
7937,Xelaev18013243m.g,Xelaev18013243m.g,Xelaev18013243m.g
7938,Xelaev18013244m.g,akap11.L,AKAP11
7939,Xelaev18013245m.g,Xelaev18013245m.g,Xelaev18013245m.g
7940,Xelaev18013246m.g,tnfsf11.L,LOC733333
7941,Xelaev18013247m.g,Xelaev18013247m.g,Xelaev18013247m.g
7942,Xelaev18013248m.g,epsti1.L,EPSTI1
7943,Xelaev18013249m.g,dnajc15.L,DNAJC15
7944,Xelaev18013250m.g,Xelaev18013250m.g,Xelaev18013250m.g
7945,Xelaev18013251m.g,enox1.L,LOC100127295
7946,Xelaev18013252m.g,ccdc122.L,CCDC122
7947,Xelaev18013253m.g,lacc1.L,LACC1
7948,Xelaev18013254m.g,tsc22d1-like.L,TSC22D1
7949,Xelaev18013255m.g,Xelaev18013255m.g,Xelaev18013255m.g
7950,Xelaev18013256m.g,Xelaev18013256m.g,Xelaev18013256m.g
7951,Xelaev18013257m.g,nufip1.L,LOC733255
7952,Xelaev18013258m.g,gpalpp1.L,GPALPP1
7953,Xelaev18013259m.g,kctd4.L,KCTD4
7954,Xelaev18013260m.g,Xelaev18013260m.g,Xelaev18013260m.g
7955,Xelaev18013263m.g,tpt1.L,TPT1
7956,Xelaev18013264m.g,Xelaev18013264m.g,Xelaev18013264m.g
7957,Xelaev18013265m.g,Xelaev18013265m.g,Xelaev18013265m.g
7958,Xelaev18013266m.g,slc25a30.L,SLC25A30
7959,Xelaev18013267m.g,cog3.L,COG3
7960,Xelaev18013268m.g,Xelaev18013268m.g,Xelaev18013268m.g
7961,Xelaev18013269m.g,loc101733643.L,ERICH6
7962,Xelaev18013270m.g,siah3.L,SIAH3
7963,Xelaev18013271m.g,Xelaev18013271m.g,Xelaev18013271m.g
7964,Xelaev18013272m.g,cpb2.L,CPB2
7965,Xelaev18013273m.g,loc101733812.L,AGTR1-A
7966,Xelaev18013274m.g,lcp1.L,LCP1
7967,Xelaev18013275m.g,lrrc63-like.L,LRRC63
7968,Xelaev18013276m.g,kiaa0226l.L,RUBCNL
7969,Xelaev18013277m.g,Xelaev18013277m.g,Xelaev18013277m.g
7970,Xelaev18013278m.g,lrch1.L,LRCH1
7971,Xelaev18013279m.g,Xelaev18013279m.g,MGC84363
7972,Xelaev18013280m.g,htr2a.L,HTR2A
7973,Xelaev18013281m.g,sucla2.L,SUCLA2
7974,Xelaev18013282m.g,nudt15.L,LOC398640
7975,Xelaev18013283m.g,med4.L,MED4
7976,Xelaev18013284m.g,itm2b.L,ITM2B
7977,Xelaev18013285m.g,lpar6.L,LOC100144921
7978,Xelaev18013286m.g,acvrl1.L,SAX
7979,Xelaev18013287m.g,acvr1b.L,XALK4
7980,Xelaev18013288m.g,Xelaev18013288m.g,Xelaev18013288m.g
7981,Xelaev18013289m.g,grasp.L,GRASP
7982,Xelaev18013290m.g,Xelaev18013290m.g,Xelaev18013290m.g
7983,Xelaev18013291m.g,nr4a1.L,NR4A1
7984,Xelaev18013292m.g,prpf40b.L,PRPF40B
7985,Xelaev18013293m.g,fmnl3.L,FMNL3
7986,Xelaev18013294m.g,atg101.L,ATG101
7987,Xelaev18013295m.g,tmbim6.L,TMBIM6
7988,Xelaev18013296m.g,nckap5l.L,NCKAP5L
7989,Xelaev18013297m.g,kansl2.L,MGC154513
7990,Xelaev18013299m.g,ccnt1.L,CCNT1
7991,Xelaev18013300m.g,Xelaev18013300m.g,Xelaev18013300m.g
7992,Xelaev18013301m.g,loc100490937.L,loc100490937.L
7993,Xelaev18013302m.g,Xelaev18013302m.g,Xelaev18013302m.g
7994,Xelaev18013303m.g,adcy6.L,ADCY6
7995,Xelaev18013304m.g,Xelaev18013304m.g,Xelaev18013304m.g
7996,Xelaev18013305m.g,cacnb3.L,CACNB3
7997,Xelaev18013306m.g,Xelaev18013306m.g,Xelaev18013306m.g
7998,Xelaev18013307m.g,Xelaev18013307m.g,Xelaev18013307m.g
7999,Xelaev18013308m.g,ddx23.L,DDX23
8000,Xelaev18013309m.g,Xelaev18013309m.g,Xelaev18013309m.g
8001,Xelaev18013310m.g,rnd1.L,RND1
8002,Xelaev18013311m.g,Xetrov90015710m.L,Xetrov90015710m.L
8003,Xelaev18013312m.g,ccdc65.L,CCDC65
8004,Xelaev18013313m.g,fkbp11.L,FKBP11
8005,Xelaev18013314m.g,wnt1.L,WNT1
8006,Xelaev18013315m.g,wnt10b.L,WNT10B
8007,Xelaev18013316m.g,arf3.L,ARF3
8008,Xelaev18013317m.g,Xelaev18013317m.g,Xelaev18013317m.g
8009,Xelaev18013318m.g,Xelaev18013318m.g,Xelaev18013318m.g
8010,Xelaev18013319m.g,Xelaev18013319m.g,DDN
8011,Xelaev18013320m.g,Xelaev18013320m.g,PRKAG1
8012,Xelaev18013321m.g,Xelaev18013321m.g,KMT2D
8013,Xelaev18013323m.g,Xelaev18013323m.g,Xelaev18013323m.g
8014,Xelaev18013324m.g,rhebl1.L,RHEBL1
8015,Xelaev18013325m.g,Xelaev18013325m.g,Xelaev18013325m.g
8016,Xelaev18013326m.g,dhh.L,DHH-A
8017,Xelaev18013327m.g,lmbr1l.L,LMBR1L
8018,Xelaev18013328m.g,tuba4a.L,TUBA1B
8019,Xelaev18013329m.g,tuba1b.L,TUBA1A
8020,Xelaev18013330m.g,tuba1c.L,TUBA
8021,Xelaev18013331m.g,Xelaev18013331m.g,LOC446289
8022,Xelaev18013332m.g,prph.L,PRPH
8023,Xelaev18013334m.g,loc100492277-like.L,TROAP
8024,Xelaev18013335m.g,c1ql4.L,C1QL4
8025,Xelaev18013336m.g,Xelaev18013336m.g,LOC432186
8026,Xelaev18013337m.g,dnajc22.L,DNAJC22
8027,Xelaev18013338m.g,spats2.L,SPATS2
8028,Xelaev18013339m.g,Xelaev18013339m.g,Xelaev18013339m.g
8029,Xelaev18013340m.g,Xelaev18013340m.g,KCNH3
8030,Xelaev18013341m.g,loc101734506.L,S100B
8031,Xelaev18013342m.g,itga7.L,ITGA7
8032,Xelaev18013343m.g,rdh5.L,RDH5
8033,Xelaev18013345m.g,cd63.L,LOC398555
8034,Xelaev18013346m.g,Xelaev18013346m.g,Xelaev18013346m.g
8035,Xelaev18013347m.g,Xelaev18013347m.g,Xelaev18013347m.g
8036,Xelaev18013348m.g,loc100493708.L,DPP10
8037,Xelaev18013349m.g,wdr61.L,WDR61
8038,Xelaev18013350m.g,cnpy2.L,CNPY2
8039,Xelaev18013351m.g,Xelaev18013351m.g,Xelaev18013351m.g
8040,Xelaev18013352m.g,cs.L,CS
8041,Xelaev18013353m.g,coq10a.L,COQ10B-A
8042,Xelaev18013354m.g,Xetrov90006233m.L,LBH
8043,Xelaev18013355m.g,loc101732367-like.L,UQCC3
8044,Xelaev18013357m.g,ankrd52.L,ANKRD52
8045,Xelaev18013358m.g,slc39a5.L,SLC39A10
8046,Xelaev18013359m.g,nabp2.L,NABP2-A
8047,Xelaev18013361m.g,rnf41.L,RNF41
8048,Xelaev18013362m.g,smarcc2.L,SMARCC2
8049,Xelaev18013364m.g,myl6.L,MGC84744
8050,Xelaev18013365m.g,esyt1.L,FAM62A
8051,Xelaev18013367m.g,zc3h10.L,ZC3H10
8052,Xelaev18013368m.g,pa2g4.L,PA2G4
8053,Xelaev18013369m.g,erbb3.L,ERBB3
8054,Xelaev18013370m.g,rps26.L,RPS26
8055,Xelaev18013372m.g,ikzf4.L,IKZF4
8056,Xelaev18013373m.g,suox.L,SUOX
8057,Xelaev18013374m.g,Xelaev18013374m.g,Xelaev18013374m.g
8058,Xelaev18013375m.g,Xelaev18013375m.g,Xelaev18013375m.g
8059,Xelaev18013376m.g,rab5b.L,RAB5B
8060,Xelaev18013377m.g,cdk2.L,CDK2
8061,Xelaev18013378m.g,pmel-like.L,LOC733212
8062,Xelaev18013379m.g,dgka.L,DGKA
8063,Xelaev18013380m.g,Xelaev18013380m.g,Xelaev18013380m.g
8064,Xelaev18013381m.g,pan2.L,TGAS103I11.1-001
8065,Xelaev18013382m.g,Xetrov90006263m.L,GDF11.1
8066,Xelaev18013383m.g,gdf11.1.L,GDF11.1
8067,Xelaev18013384m.g,sarnp.L,LOC495376
8068,Xelaev18013385m.g,ormdl2.L,ORMDL2
8069,Xelaev18013386m.g,dnajc14.L,DNAJC14
